Código Pedido,ID Cliente,ID Producto,Fecha,Forma pago,Ingreso,Unidades
171912,161229,LGP,2011-02-08 00:00:00,Contado,67080 €,86
171913,161229,LGP,2011-02-08 00:00:00,Contado,55896 €,102
171914,161229,LGP,2011-02-08 00:00:00,Contado,83916 €,84
171915,161229,LGP,2011-02-08 00:00:00,Contado,47600 €,68
171916,161229,LGP,2011-02-08 00:00:00,Contado,20764 €,58
171917,181241,SXU,2011-02-08 00:00:00,Tarjeta,46000 €,46
171918,181241,SXU,2011-02-08 00:00:00,Tarjeta,62400 €,52
171919,181241,SXU,2011-02-08 00:00:00,Tarjeta,100800 €,72
171920,181241,SXU,2011-02-08 00:00:00,Tarjeta,80000 €,50
171921,181241,SXU,2011-02-08 00:00:00,Tarjeta,118800 €,66
171922,181241,SXU,2011-02-08 00:00:00,Tarjeta,66300 €,78
171923,181241,SXU,2011-02-08 00:00:00,Tarjeta,49950 €,54
171924,181241,SXU,2011-02-08 00:00:00,Tarjeta,56000 €,56
171925,181241,SXU,2011-02-08 00:00:00,Tarjeta,75250 €,70
171926,181241,SXU,2011-02-08 00:00:00,Tarjeta,69000 €,60
171927,181241,SXU,2011-02-08 00:00:00,Tarjeta,56350 €,46
171928,181241,SXU,2011-02-08 00:00:00,Tarjeta,42120 €,54
171929,181241,SXU,2011-02-08 00:00:00,Tarjeta,41648 €,76
171930,181241,SXU,2011-02-08 00:00:00,Tarjeta,45954 €,46
171931,181241,SXU,2011-02-08 00:00:00,Tarjeta,26600 €,38
171932,181241,SXU,2011-02-08 00:00:00,Tarjeta,22912 €,64
171949,171251,IP2,2011-02-08 00:00:00,Contado,64000 €,64
171950,171251,IP3,2011-02-08 00:00:00,Contado,64800 €,54
171951,171251,IP4,2011-02-08 00:00:00,Contado,70000 €,50
171952,171251,IP5,2011-02-08 00:00:00,Contado,118400 €,74
171953,171251,IP6,2011-02-08 00:00:00,Contado,104400 €,58
171954,171251,GS1,2011-02-08 00:00:00,Contado,66300 €,78
171955,171251,GS2,2011-02-08 00:00:00,Contado,57350 €,62
171956,171251,GS3,2011-02-08 00:00:00,Contado,58000 €,58
171957,171251,GS4,2011-02-08 00:00:00,Contado,51600 €,48
171958,171251,GS5,2011-02-08 00:00:00,Contado,48300 €,42
171959,171251,GS6,2011-02-08 00:00:00,Contado,95550 €,78
171960,171251,MG,2011-02-08 00:00:00,Contado,70200 €,90
171961,171251,MX,2011-02-08 00:00:00,Contado,30688 €,56
171962,171251,SXU,2011-02-08 00:00:00,Contado,89910 €,90
171963,171251,AO1,2011-02-08 00:00:00,Contado,65800 €,94
171964,171251,LGP,2011-02-08 00:00:00,Contado,19332 €,54
171965,181253,SXU,2011-02-08 00:00:00,Contado,76000 €,76
171966,181253,SXU,2011-02-08 00:00:00,Contado,64800 €,54
171967,181253,SXU,2011-02-08 00:00:00,Contado,67200 €,48
171968,181253,SXU,2011-02-08 00:00:00,Contado,60800 €,38
171969,181253,SXU,2011-02-08 00:00:00,Contado,79200 €,44
171970,181253,SXU,2011-02-08 00:00:00,Contado,49300 €,58
171971,181253,SXU,2011-02-08 00:00:00,Contado,62900 €,68
171972,181253,SXU,2011-02-08 00:00:00,Contado,36000 €,36
171973,181253,SXU,2011-02-08 00:00:00,Contado,79550 €,74
171974,181253,SXU,2011-02-08 00:00:00,Contado,41400 €,36
171975,181253,SXU,2011-02-08 00:00:00,Contado,83300 €,68
171976,181253,SXU,2011-02-08 00:00:00,Contado,43680 €,56
171977,181253,SXU,2011-02-08 00:00:00,Contado,29592 €,54
171978,181253,SXU,2011-02-08 00:00:00,Contado,73926 €,74
171979,181253,SXU,2011-02-08 00:00:00,Contado,49000 €,70
171980,181253,SXU,2011-02-08 00:00:00,Contado,25060 €,70
171981,181215,IP2,2011-03-08 00:00:00,Contado,46000 €,46
171982,181215,IP3,2011-03-08 00:00:00,Contado,57600 €,48
171983,181215,IP4,2011-03-08 00:00:00,Contado,58800 €,42
171984,181215,IP5,2011-03-08 00:00:00,Contado,124800 €,78
171985,181215,IP6,2011-03-08 00:00:00,Contado,144000 €,80
171986,181215,GS1,2011-03-08 00:00:00,Contado,51000 €,60
171987,181215,GS2,2011-03-08 00:00:00,Contado,35150 €,38
171988,181215,GS3,2011-03-08 00:00:00,Contado,48000 €,48
171989,181215,GS4,2011-03-08 00:00:00,Contado,53750 €,50
171990,181215,GS5,2011-03-08 00:00:00,Contado,89700 €,78
171991,181215,GS6,2011-03-08 00:00:00,Contado,90650 €,74
171992,181215,MG,2011-03-08 00:00:00,Contado,39000 €,50
171993,181215,MX,2011-03-08 00:00:00,Contado,43840 €,80
171994,181215,SXU,2011-03-08 00:00:00,Contado,65934 €,66
171995,181215,AO1,2011-03-08 00:00:00,Contado,47600 €,68
171996,181215,LGP,2011-03-08 00:00:00,Contado,19332 €,54
172029,191221,SXU,2011-03-08 00:00:00,Contado,64000 €,64
172030,191221,SXU,2011-03-08 00:00:00,Contado,91200 €,76
172031,191221,SXU,2011-03-08 00:00:00,Contado,98000 €,70
172032,191221,SXU,2011-03-08 00:00:00,Contado,128000 €,80
172033,191221,SXU,2011-03-08 00:00:00,Contado,86400 €,48
172034,191221,SXU,2011-03-08 00:00:00,Contado,37400 €,44
172035,191221,SXU,2011-03-08 00:00:00,Contado,55500 €,60
172036,191221,SXU,2011-03-08 00:00:00,Contado,74000 €,74
172037,191221,SXU,2011-03-08 00:00:00,Contado,92450 €,86
172038,191221,SXU,2011-03-08 00:00:00,Contado,103500 €,90
172039,191221,SXU,2011-03-08 00:00:00,Contado,90650 €,74
172040,191221,SXU,2011-03-08 00:00:00,Contado,46800 €,60
172041,191221,SXU,2011-03-08 00:00:00,Contado,35072 €,64
172042,191221,SXU,2011-03-08 00:00:00,Contado,59940 €,60
172043,191221,SXU,2011-03-08 00:00:00,Contado,36400 €,52
172044,191221,SXU,2011-03-08 00:00:00,Contado,17184 €,48
172061,111225,GS6,2011-03-08 00:00:00,Contado,90000 €,90
172062,111225,GS1,2011-03-08 00:00:00,Contado,108000 €,90
172063,111225,GS2,2011-03-08 00:00:00,Contado,179200 €,128
172064,111225,GS3,2011-03-08 00:00:00,Contado,195200 €,122
172065,111225,GS6,2011-03-08 00:00:00,Contado,219600 €,122
172066,111225,GS1,2011-03-08 00:00:00,Contado,86700 €,102
172067,111225,GS2,2011-03-08 00:00:00,Contado,94350 €,102
172068,111225,GS3,2011-03-08 00:00:00,Contado,122000 €,122
172069,111225,GS6,2011-03-08 00:00:00,Contado,113950 €,106
172070,111225,GS1,2011-03-08 00:00:00,Contado,92000 €,80
172071,111225,GS2,2011-03-08 00:00:00,Contado,93100 €,76
172072,111225,GS3,2011-03-08 00:00:00,Contado,82680 €,106
172073,111225,GS6,2011-03-08 00:00:00,Contado,71240 €,130
172074,111225,GS1,2011-03-08 00:00:00,Contado,99900 €,100
172075,111225,GS2,2011-03-08 00:00:00,Contado,60200 €,86
172076,111225,GS3,2011-03-08 00:00:00,Contado,30072 €,84
172077,161229,LGP,2011-03-08 00:00:00,Contado,56000 €,56
172078,161229,LGP,2011-03-08 00:00:00,Contado,88800 €,74
172079,161229,LGP,2011-03-08 00:00:00,Contado,92400 €,66
172080,161229,LGP,2011-03-08 00:00:00,Contado,163200 €,102
172081,161229,LGP,2011-03-08 00:00:00,Contado,118800 €,66
172082,161229,LGP,2011-03-08 00:00:00,Contado,54400 €,64
172083,161229,LGP,2011-03-08 00:00:00,Contado,101750 €,110
172084,161229,LGP,2011-03-08 00:00:00,Contado,64000 €,64
172085,161229,LGP,2011-03-08 00:00:00,Contado,101050 €,94
172086,161229,LGP,2011-03-08 00:00:00,Contado,103500 €,90
172087,161229,LGP,2011-03-08 00:00:00,Contado,110250 €,90
172088,161229,LGP,2011-03-08 00:00:00,Contado,76440 €,98
172089,161229,LGP,2011-03-08 00:00:00,Contado,46032 €,84
172090,161229,LGP,2011-03-08 00:00:00,Contado,93906 €,94
172091,161229,LGP,2011-03-08 00:00:00,Contado,77000 €,110
172092,161229,LGP,2011-03-08 00:00:00,Contado,20048 €,56
172093,181241,SXU,2011-03-08 00:00:00,Tarjeta,68000 €,68
172094,181241,SXU,2011-03-08 00:00:00,Tarjeta,62400 €,52
172095,181241,SXU,2011-03-08 00:00:00,Tarjeta,64400 €,46
172096,181241,SXU,2011-03-08 00:00:00,Tarjeta,57600 €,36
172097,181241,SXU,2011-03-08 00:00:00,Tarjeta,75600 €,42
172098,181241,SXU,2011-03-08 00:00:00,Tarjeta,32300 €,38
172099,181241,SXU,2011-03-08 00:00:00,Tarjeta,48100 €,52
172100,181241,SXU,2011-03-08 00:00:00,Tarjeta,78000 €,78
172101,181241,SXU,2011-03-08 00:00:00,Tarjeta,64500 €,60
172102,181241,SXU,2011-03-08 00:00:00,Tarjeta,69000 €,60
172103,181241,SXU,2011-03-08 00:00:00,Tarjeta,49000 €,40
172104,181241,SXU,2011-03-08 00:00:00,Tarjeta,39000 €,50
172105,181241,SXU,2011-03-08 00:00:00,Tarjeta,42744 €,78
172106,181241,SXU,2011-03-08 00:00:00,Tarjeta,39960 €,40
172107,181241,SXU,2011-03-08 00:00:00,Tarjeta,46200 €,66
172108,181241,SXU,2011-03-08 00:00:00,Tarjeta,15752 €,44
172125,171251,IP2,2011-03-08 00:00:00,Contado,54000 €,54
172126,171251,IP3,2011-03-08 00:00:00,Contado,88800 €,74
172127,171251,IP4,2011-03-08 00:00:00,Contado,78400 €,56
172128,171251,IP5,2011-03-08 00:00:00,Contado,105600 €,66
172129,171251,IP6,2011-03-08 00:00:00,Contado,90000 €,50
172130,171251,GS1,2011-03-08 00:00:00,Contado,40800 €,48
172131,171251,GS2,2011-03-08 00:00:00,Contado,48100 €,52
172132,171251,GS3,2011-03-08 00:00:00,Contado,74000 €,74
172133,171251,GS4,2011-03-08 00:00:00,Contado,64500 €,60
172134,171251,GS5,2011-03-08 00:00:00,Contado,50600 €,44
172135,171251,GS6,2011-03-08 00:00:00,Contado,73500 €,60
172136,171251,MG,2011-03-08 00:00:00,Contado,62400 €,80
172137,171251,MX,2011-03-08 00:00:00,Contado,36168 €,66
172138,171251,SXU,2011-03-08 00:00:00,Contado,79920 €,80
172139,171251,AO1,2011-03-08 00:00:00,Contado,56000 €,80
172140,171251,LGP,2011-03-08 00:00:00,Contado,29356 €,82
172141,181253,SXU,2011-03-08 00:00:00,Contado,40000 €,40
172142,181253,SXU,2011-03-08 00:00:00,Contado,69600 €,58
172143,181253,SXU,2011-03-08 00:00:00,Contado,58800 €,42
172144,181253,SXU,2011-03-08 00:00:00,Contado,121600 €,76
172145,181253,SXU,2011-03-08 00:00:00,Contado,93600 €,52
172146,181253,SXU,2011-03-08 00:00:00,Contado,51000 €,60
172147,181253,SXU,2011-03-08 00:00:00,Contado,55500 €,60
172148,181253,SXU,2011-03-08 00:00:00,Contado,48000 €,48
172149,181253,SXU,2011-03-08 00:00:00,Contado,64500 €,60
172150,181253,SXU,2011-03-08 00:00:00,Contado,62100 €,54
172151,181253,SXU,2011-03-08 00:00:00,Contado,53900 €,44
172152,181253,SXU,2011-03-08 00:00:00,Contado,60840 €,78
172153,181253,SXU,2011-03-08 00:00:00,Contado,41648 €,76
172154,181253,SXU,2011-03-08 00:00:00,Contado,51948 €,52
172155,181253,SXU,2011-03-08 00:00:00,Contado,33600 €,48
172156,181253,SXU,2011-03-08 00:00:00,Contado,16468 €,46
172157,181215,IP2,2011-04-08 00:00:00,Contado,42000 €,42
172158,181215,IP3,2011-04-08 00:00:00,Contado,88800 €,74
172159,181215,IP4,2011-04-08 00:00:00,Contado,89600 €,64
172160,181215,IP5,2011-04-08 00:00:00,Contado,67200 €,42
172161,181215,IP6,2011-04-08 00:00:00,Contado,115200 €,64
172162,181215,GS1,2011-04-08 00:00:00,Contado,64600 €,76
172163,181215,GS2,2011-04-08 00:00:00,Contado,35150 €,38
172164,181215,GS3,2011-04-08 00:00:00,Tarjeta,48000 €,48
172165,181215,GS4,2011-04-08 00:00:00,Tarjeta,51600 €,48
172166,181215,GS5,2011-04-08 00:00:00,Tarjeta,55200 €,48
172167,181215,GS6,2011-04-08 00:00:00,Tarjeta,68600 €,56
172168,181215,MG,2011-04-08 00:00:00,Tarjeta,53040 €,68
172169,181215,MX,2011-04-08 00:00:00,Tarjeta,26304 €,48
172170,181215,SXU,2011-04-08 00:00:00,Tarjeta,55944 €,56
172171,181215,AO1,2011-04-08 00:00:00,Tarjeta,39200 €,56
172172,181215,LGP,2011-04-08 00:00:00,Tarjeta,17900 €,50
172205,191221,SXU,2011-04-08 00:00:00,Contado,78000 €,78
172206,191221,SXU,2011-04-08 00:00:00,Contado,62400 €,52
172207,191221,SXU,2011-04-08 00:00:00,Contado,117600 €,84
172208,191221,SXU,2011-04-08 00:00:00,Contado,80000 €,50
172209,191221,SXU,2011-04-08 00:00:00,Contado,115200 €,64
172210,191221,SXU,2011-04-08 00:00:00,Contado,56100 €,66
172211,191221,SXU,2011-04-08 00:00:00,Contado,79550 €,86
172212,191221,SXU,2011-04-08 00:00:00,Contado,78000 €,78
172213,191221,SXU,2011-04-08 00:00:00,Contado,94600 €,88
172214,191221,SXU,2011-04-08 00:00:00,Contado,48300 €,42
172215,191221,SXU,2011-04-08 00:00:00,Contado,95550 €,78
172216,191221,SXU,2011-04-08 00:00:00,Contado,67080 €,86
172217,191221,SXU,2011-04-08 00:00:00,Contado,41648 €,76
172218,191221,SXU,2011-04-08 00:00:00,Contado,61938 €,62
172219,191221,SXU,2011-04-08 00:00:00,Contado,61600 €,88
172220,191221,SXU,2011-04-08 00:00:00,Contado,27924 €,78
172237,111225,GS6,2011-04-08 00:00:00,Contado,116000 €,116
172238,111225,GS1,2011-04-08 00:00:00,Contado,146400 €,122
172239,111225,GS2,2011-04-08 00:00:00,Contado,120400 €,86
172240,111225,GS3,2011-04-08 00:00:00,Contado,137600 €,86
172241,111225,GS6,2011-04-08 00:00:00,Contado,234000 €,130
172242,111225,GS1,2011-04-08 00:00:00,Contado,110500 €,130
172243,111225,GS2,2011-04-08 00:00:00,Contado,116550 €,126
172244,111225,GS3,2011-04-08 00:00:00,Contado,114000 €,114
172245,111225,GS6,2011-04-08 00:00:00,Contado,83850 €,78
172246,111225,GS1,2011-04-08 00:00:00,Contado,85100 €,74
172247,111225,GS2,2011-04-08 00:00:00,Contado,134750 €,110
172248,111225,GS3,2011-04-08 00:00:00,Contado,59280 €,76
172249,111225,GS6,2011-04-08 00:00:00,Contado,74528 €,136
172250,111225,GS1,2011-04-08 00:00:00,Contado,89910 €,90
172251,111225,GS2,2011-04-08 00:00:00,Contado,64400 €,92
172252,111225,GS3,2011-04-08 00:00:00,Contado,47972 €,134
172253,161229,LGP,2011-04-08 00:00:00,Contado,88000 €,88
172254,161229,LGP,2011-04-08 00:00:00,Contado,81600 €,68
172255,161229,LGP,2011-04-08 00:00:00,Contado,103600 €,74
172256,161229,LGP,2011-04-08 00:00:00,Contado,92800 €,58
172257,161229,LGP,2011-04-08 00:00:00,Contado,126000 €,70
172258,161229,LGP,2011-04-08 00:00:00,Contado,68000 €,80
172259,161229,LGP,2011-04-08 00:00:00,Contado,90650 €,98
172260,161229,LGP,2011-04-08 00:00:00,Contado,106000 €,106
172261,161229,LGP,2011-04-08 00:00:00,Contado,62350 €,58
172262,161229,LGP,2011-04-08 00:00:00,Contado,105800 €,92
172263,161229,LGP,2011-04-08 00:00:00,Contado,115150 €,94
172264,161229,LGP,2011-04-08 00:00:00,Contado,82680 €,106
172265,161229,LGP,2011-04-08 00:00:00,Contado,33976 €,62
172266,161229,LGP,2011-04-08 00:00:00,Contado,89910 €,90
172267,161229,LGP,2011-04-08 00:00:00,Contado,71400 €,102
172268,161229,LGP,2011-04-08 00:00:00,Contado,34368 €,96
172269,181241,SXU,2011-04-08 00:00:00,Tarjeta,38000 €,38
172270,181241,SXU,2011-04-08 00:00:00,Tarjeta,72000 €,60
172271,181241,SXU,2011-04-08 00:00:00,Tarjeta,70000 €,50
172272,181241,SXU,2011-04-08 00:00:00,Tarjeta,102400 €,64
172273,181241,SXU,2011-04-08 00:00:00,Tarjeta,108000 €,60
172274,181241,SXU,2011-04-08 00:00:00,Tarjeta,32300 €,38
172275,181241,SXU,2011-04-08 00:00:00,Tarjeta,72150 €,78
172276,181241,SXU,2011-04-08 00:00:00,Tarjeta,58000 €,58
172277,181241,SXU,2011-04-08 00:00:00,Tarjeta,79550 €,74
172278,181241,SXU,2011-04-08 00:00:00,Tarjeta,71300 €,62
172279,181241,SXU,2011-04-08 00:00:00,Tarjeta,53900 €,44
172280,181241,SXU,2011-04-08 00:00:00,Tarjeta,45240 €,58
172281,181241,SXU,2011-04-08 00:00:00,Tarjeta,40552 €,74
172282,181241,SXU,2011-04-08 00:00:00,Tarjeta,73926 €,74
172283,181241,SXU,2011-04-08 00:00:00,Tarjeta,25200 €,36
172284,181241,SXU,2011-04-08 00:00:00,Tarjeta,22196 €,62
172301,171251,IP2,2011-04-08 00:00:00,Contado,50000 €,50
172302,171251,IP3,2011-04-08 00:00:00,Contado,72000 €,60
172303,171251,IP4,2011-04-08 00:00:00,Contado,109200 €,78
172304,171251,IP5,2011-04-08 00:00:00,Contado,105600 €,66
172305,171251,IP6,2011-04-08 00:00:00,Contado,104400 €,58
172306,171251,GS1,2011-04-08 00:00:00,Contado,45900 €,54
172307,171251,GS2,2011-04-08 00:00:00,Contado,55500 €,60
172308,171251,GS3,2011-04-08 00:00:00,Contado,84000 €,84
172309,171251,GS4,2011-04-08 00:00:00,Contado,81700 €,76
172310,171251,GS5,2011-04-08 00:00:00,Contado,75900 €,66
172311,171251,GS6,2011-04-08 00:00:00,Contado,58800 €,48
172312,171251,MG,2011-04-08 00:00:00,Contado,43680 €,56
172313,171251,MX,2011-04-08 00:00:00,Contado,28496 €,52
172314,171251,SXU,2011-04-08 00:00:00,Contado,59940 €,60
172315,171251,AO1,2011-04-08 00:00:00,Contado,35000 €,50
172316,171251,LGP,2011-04-08 00:00:00,Contado,19332 €,54
172317,181253,SXU,2011-04-08 00:00:00,Contado,50000 €,50
172318,181253,SXU,2011-04-08 00:00:00,Contado,91200 €,76
172319,181253,SXU,2011-04-08 00:00:00,Contado,78400 €,56
172320,181253,SXU,2011-04-08 00:00:00,Contado,86400 €,54
172321,181253,SXU,2011-04-08 00:00:00,Contado,100800 €,56
172322,181253,SXU,2011-04-08 00:00:00,Contado,51000 €,60
172323,181253,SXU,2011-04-08 00:00:00,Contado,33300 €,36
172324,181253,SXU,2011-04-08 00:00:00,Contado,70000 €,70
172325,181253,SXU,2011-04-08 00:00:00,Contado,58050 €,54
172326,181253,SXU,2011-04-08 00:00:00,Contado,80500 €,70
172327,181253,SXU,2011-04-08 00:00:00,Contado,49000 €,40
172328,181253,SXU,2011-04-08 00:00:00,Contado,39000 €,50
172329,181253,SXU,2011-04-08 00:00:00,Contado,36168 €,66
172330,181253,SXU,2011-04-08 00:00:00,Contado,63936 €,64
172331,181253,SXU,2011-04-08 00:00:00,Contado,50400 €,72
172332,181253,SXU,2011-04-08 00:00:00,Contado,20764 €,58
172333,181215,IP2,2011-05-08 00:00:00,Tarjeta,54000 €,54
172334,181215,IP3,2011-05-08 00:00:00,Tarjeta,88800 €,74
172335,181215,IP4,2011-05-08 00:00:00,Tarjeta,50400 €,36
172336,181215,IP5,2011-05-08 00:00:00,Tarjeta,105600 €,66
172337,181215,IP6,2011-05-08 00:00:00,Tarjeta,64800 €,36
172338,181215,GS1,2011-05-08 00:00:00,Tarjeta,54400 €,64
172339,181215,GS2,2011-05-08 00:00:00,Tarjeta,38850 €,42
172340,181215,GS3,2011-05-08 00:00:00,Tarjeta,36000 €,36
172341,181215,GS4,2011-05-08 00:00:00,Tarjeta,75250 €,70
172342,181215,GS5,2011-05-08 00:00:00,Tarjeta,62100 €,54
172343,181215,GS6,2011-05-08 00:00:00,Tarjeta,44100 €,36
172344,181215,MG,2011-05-08 00:00:00,Tarjeta,37440 €,48
172345,181215,MX,2011-05-08 00:00:00,Tarjeta,39456 €,72
172346,181215,SXU,2011-05-08 00:00:00,Tarjeta,37962 €,38
172347,181215,AO1,2011-05-08 00:00:00,Tarjeta,53200 €,76
172348,181215,LGP,2011-05-08 00:00:00,Tarjeta,17184 €,48
172381,191221,SXU,2011-05-08 00:00:00,Contado,74000 €,74
172382,191221,SXU,2011-05-08 00:00:00,Contado,69600 €,58
172383,191221,SXU,2011-05-08 00:00:00,Contado,112000 €,80
172384,191221,SXU,2011-05-08 00:00:00,Contado,115200 €,72
172385,191221,SXU,2011-05-08 00:00:00,Contado,118800 €,66
172386,191221,SXU,2011-05-08 00:00:00,Contado,49300 €,58
172387,191221,SXU,2011-05-08 00:00:00,Contado,59200 €,64
172388,191221,SXU,2011-05-08 00:00:00,Contado,74000 €,74
172389,191221,SXU,2011-05-08 00:00:00,Contado,55900 €,52
172390,191221,SXU,2011-05-08 00:00:00,Contado,101200 €,88
172391,191221,SXU,2011-05-08 00:00:00,Contado,107800 €,88
172392,191221,SXU,2011-05-08 00:00:00,Contado,35880 €,46
172393,191221,SXU,2011-05-08 00:00:00,Contado,37264 €,68
172394,191221,SXU,2011-05-08 00:00:00,Contado,49950 €,50
172395,191221,SXU,2011-05-08 00:00:00,Contado,51800 €,74
172396,191221,SXU,2011-05-08 00:00:00,Contado,19332 €,54
172413,111225,GS6,2011-05-08 00:00:00,Contado,108000 €,108
172414,111225,GS1,2011-05-08 00:00:00,Contado,120000 €,100
172415,111225,GS2,2011-05-08 00:00:00,Contado,134400 €,96
172416,111225,GS3,2011-05-08 00:00:00,Contado,153600 €,96
172417,111225,GS6,2011-05-08 00:00:00,Contado,205200 €,114
172418,111225,GS1,2011-05-08 00:00:00,Contado,62900 €,74
172419,111225,GS2,2011-05-08 00:00:00,Contado,96200 €,104
172420,111225,GS3,2011-05-08 00:00:00,Contado,116000 €,116
172421,111225,GS6,2011-05-08 00:00:00,Contado,141900 €,132
172422,111225,GS1,2011-05-08 00:00:00,Contado,126500 €,110
172423,111225,GS2,2011-05-08 00:00:00,Contado,134750 €,110
172424,111225,GS3,2011-05-08 00:00:00,Contado,68640 €,88
172425,111225,GS6,2011-05-08 00:00:00,Contado,69048 €,126
172426,111225,GS1,2011-05-08 00:00:00,Contado,97902 €,98
172427,111225,GS2,2011-05-08 00:00:00,Contado,91000 €,130
172428,111225,GS3,2011-05-08 00:00:00,Contado,32220 €,90
172429,161229,LGP,2011-05-08 00:00:00,Contado,72000 €,72
172430,161229,LGP,2011-05-08 00:00:00,Contado,134400 €,112
172431,161229,LGP,2011-05-08 00:00:00,Contado,92400 €,66
172432,161229,LGP,2011-05-08 00:00:00,Contado,112000 €,70
172433,161229,LGP,2011-05-08 00:00:00,Contado,129600 €,72
172434,161229,LGP,2011-05-08 00:00:00,Contado,66300 €,78
172435,161229,LGP,2011-05-08 00:00:00,Contado,96200 €,104
172436,161229,LGP,2011-05-08 00:00:00,Contado,102000 €,102
172437,161229,LGP,2011-05-08 00:00:00,Contado,101050 €,94
172438,161229,LGP,2011-05-08 00:00:00,Contado,105800 €,92
172439,161229,LGP,2011-05-08 00:00:00,Contado,83300 €,68
172440,161229,LGP,2011-05-08 00:00:00,Contado,68640 €,88
172441,161229,LGP,2011-05-08 00:00:00,Contado,61376 €,112
172442,161229,LGP,2011-05-08 00:00:00,Contado,77922 €,78
172443,161229,LGP,2011-05-08 00:00:00,Contado,49000 €,70
172444,161229,LGP,2011-05-08 00:00:00,Contado,31504 €,88
172445,181241,SXU,2011-05-08 00:00:00,Tarjeta,62000 €,62
172446,181241,SXU,2011-05-08 00:00:00,Tarjeta,72000 €,60
172447,181241,SXU,2011-05-08 00:00:00,Tarjeta,67200 €,48
172448,181241,SXU,2011-05-08 00:00:00,Tarjeta,105600 €,66
172449,181241,SXU,2011-05-08 00:00:00,Contado,104400 €,58
172450,181241,SXU,2011-05-08 00:00:00,Contado,68000 €,80
172451,181241,SXU,2011-05-08 00:00:00,Contado,35150 €,38
172452,181241,SXU,2011-05-08 00:00:00,Contado,60000 €,60
172453,181241,SXU,2011-05-08 00:00:00,Contado,64500 €,60
172454,181241,SXU,2011-05-08 00:00:00,Contado,46000 €,40
172455,181241,SXU,2011-05-08 00:00:00,Contado,49000 €,40
172456,181241,SXU,2011-05-08 00:00:00,Contado,39000 €,50
172457,181241,SXU,2011-05-08 00:00:00,Contado,37264 €,68
172458,181241,SXU,2011-05-08 00:00:00,Contado,49950 €,50
172459,181241,SXU,2011-05-08 00:00:00,Contado,35000 €,50
172460,181241,SXU,2011-05-08 00:00:00,Contado,14320 €,40
172477,171251,IP2,2011-05-08 00:00:00,Contado,48000 €,48
172478,171251,IP3,2011-05-08 00:00:00,Contado,81600 €,68
172479,171251,IP4,2011-05-08 00:00:00,Contado,64400 €,46
172480,171251,IP5,2011-05-08 00:00:00,Contado,115200 €,72
172481,171251,IP6,2011-05-08 00:00:00,Contado,162000 €,90
172482,171251,GS1,2011-05-08 00:00:00,Contado,57800 €,68
172483,171251,GS2,2011-05-08 00:00:00,Contado,51800 €,56
172484,171251,GS3,2011-05-08 00:00:00,Contado,84000 €,84
172485,171251,GS4,2011-05-08 00:00:00,Contado,64500 €,60
172486,171251,GS5,2011-05-08 00:00:00,Contado,64400 €,56
172487,171251,GS6,2011-05-08 00:00:00,Contado,56350 €,46
172488,171251,MG,2011-05-08 00:00:00,Contado,48360 €,62
172489,171251,MX,2011-05-08 00:00:00,Contado,23016 €,42
172490,171251,SXU,2011-05-08 00:00:00,Contado,57942 €,58
172491,171251,AO1,2011-05-08 00:00:00,Contado,32200 €,46
172492,171251,LGP,2011-05-08 00:00:00,Contado,21480 €,60
172493,181253,SXU,2011-05-08 00:00:00,Contado,54000 €,54
172494,181253,SXU,2011-05-08 00:00:00,Contado,67200 €,56
172495,181253,SXU,2011-05-08 00:00:00,Contado,92400 €,66
172496,181253,SXU,2011-05-08 00:00:00,Contado,76800 €,48
172497,181253,SXU,2011-05-08 00:00:00,Contado,90000 €,50
172498,181253,SXU,2011-05-08 00:00:00,Contado,56100 €,66
172499,181253,SXU,2011-05-08 00:00:00,Contado,42550 €,46
172500,181253,SXU,2011-05-08 00:00:00,Contado,40000 €,40
172501,181253,SXU,2011-05-08 00:00:00,Contado,66650 €,62
172502,181253,SXU,2011-05-08 00:00:00,Contado,82800 €,72
172503,181253,SXU,2011-05-08 00:00:00,Contado,56350 €,46
172504,181253,SXU,2011-05-08 00:00:00,Contado,31200 €,40
172505,181253,SXU,2011-05-08 00:00:00,Contado,19728 €,36
172506,181253,SXU,2011-05-08 00:00:00,Contado,71928 €,72
172507,181253,SXU,2011-05-08 00:00:00,Contado,56000 €,80
172508,181253,SXU,2011-05-08 00:00:00,Contado,13604 €,38
172509,181215,IP2,2011-06-08 00:00:00,Tarjeta,60000 €,60
172510,181215,IP3,2011-06-08 00:00:00,Tarjeta,93600 €,78
172511,181215,IP4,2011-06-08 00:00:00,Tarjeta,78400 €,56
172512,181215,IP5,2011-06-08 00:00:00,Tarjeta,60800 €,38
172513,181215,IP6,2011-06-08 00:00:00,Tarjeta,129600 €,72
172514,181215,GS1,2011-06-08 00:00:00,Tarjeta,61200 €,72
172515,181215,GS2,2011-06-08 00:00:00,Tarjeta,42550 €,46
172516,181215,GS3,2011-06-08 00:00:00,Tarjeta,76000 €,76
172517,181215,GS4,2011-06-08 00:00:00,Tarjeta,73100 €,68
172518,181215,GS5,2011-06-08 00:00:00,Tarjeta,80500 €,70
172519,181215,GS6,2011-06-08 00:00:00,Tarjeta,49000 €,40
172520,181215,MG,2011-06-08 00:00:00,Tarjeta,40560 €,52
172521,181215,MX,2011-06-08 00:00:00,Tarjeta,35072 €,64
